date,team1,score1,team2,score2
2016-03-12,dream[S]cape,16,MineSki,10
2016-03-12,7GU6,8,Threats,16
2016-03-12,xqR,16,TitaNs,12
2016-03-12,c5,16,LDLC Blue,7
2016-03-12,AliGon,10,Gambit,16
2016-03-12,CPH Wolves,16,Platinium,13
2016-03-12,eSuba,16,BFFsIRL,9
2016-03-12,Orbit,11,Ancient,16
2016-03-12,HellRaisers,8,Preparation,16
2016-03-12,PENTA,16,demons,11
2016-03-12,TDJSF,16,ENCE,10
2016-03-12,EnVyUs,10,Astralis,16
2016-03-12,EnVyUs,16,Astralis,7
2016-03-12,G2,14,Virtus.pro,16
2016-03-12,dreamWorks,16,TShow,3
2016-03-12,rEAK,16,BlackSheep,12
2016-03-12,Virtus.pro,6,G2,16
2016-03-12,SK,25,FaZe,23
2016-03-12,DEMONIO,21,Apoka Academics,17
2016-03-12,SK,3,FaZe,16
2016-03-12,NRG,16,AGG,10
2016-03-12,INTZ,16,ProGaming,10
2016-03-13,NRG,16,AGG,14
2016-03-13,dreamWorks,16,rEAK,14
2016-03-13,compLexity,15,Cloud9,19
2016-03-13,INTZ,31,DEMONIO,25
2016-03-13,Cloud9,16,compLexity,2
2016-03-13,Renegades,7,OpTic,16
2016-03-13,Renegades,16,OpTic,9
2016-03-13,TyLoo,16,dream[S]cape,9
2016-03-13,TyLoo,16,dream[S]cape,8
2016-03-13,EDG,10,Legacy,16
2016-03-13,Legacy,16,EDG,13
2016-03-13,Threats,13,VG.CyberZen,16
2016-03-13,VG.CyberZen,16,Threats,4
2016-03-13,nxl,6,Signature,16
2016-03-13,nxl,10,Signature,16
2016-03-13,MVP.karnal,19,MVP project,16
2016-03-13,MVP.karnal,16,MVP project,10
2016-03-13,TheMongolz,16,Savage Wolves,5
2016-03-13,Savage Wolves,3,TheMongolz,16
2016-03-13,inchk1ng,16,Risky,8
2016-03-13,inchk1ng,16,Risky,3
2016-03-13,Immunity,15,xqR,19
2016-03-13,Immunity,16,xqR,2
2016-03-13,xqR,3,Immunity,16
2016-03-13,TheMongolz,8,Signature,16
2016-03-13,Signature,5,TheMongolz,16
2016-03-13,TheMongolz,12,Signature,16
2016-03-13,Legacy,17,VG.CyberZen,19
2016-03-13,Legacy,7,VG.CyberZen,16
2016-03-13,TyLoo,16,MVP.karnal,6
2016-03-13,MVP.karnal,5,TyLoo,16
