date,team1,score1,team2,score2
2016-03-20 00:00:00,Winterfox,5,Selfless,16
2016-03-20 00:00:00,Astralis,16,dignitas,5
2016-03-20 00:00:00,Winterfox,16,Selfless,10
2016-03-20 00:00:00,dignitas,11,Astralis,16
2016-03-20 00:00:00,Natus Vincere,16,EnVyUs,7
2016-03-20 00:00:00,EnVyUs,11,Natus Vincere,16
2016-03-20 00:00:00,CLG,7,Liquid,16
2016-03-20 00:00:00,Liquid,17,CLG,19
2016-03-20 00:00:00,Liquid,16,CLG,8
2016-03-20 00:00:00,mousesports,13,FlipSid3,16
2016-03-20 00:00:00,AGG,8,dignitas,16
2016-03-20 00:00:00,dignitas,16,AGG,10
2016-03-20 00:00:00,dignitas,3,AGG,16
2016-03-20 00:00:00,CPH Wolves,11,Ancient,16
2016-03-20 00:00:00,CPH Wolves,3,Ancient,16
2016-03-20 00:00:00,mousesports,12,FlipSid3,16
2016-03-20 00:00:00,Selfless,3,Cloud9,16
2016-03-20 00:00:00,Cloud9,16,Selfless,5
2016-03-20 00:00:00,AlienTech,16,Imp?rio Multim?dia,14
2016-03-20 00:00:00,Imp?rio Multim?dia,12,AlienTech,16
2016-03-20 00:00:00,AlienTech,16,Imp?rio Multim?dia,9
2016-03-20 00:00:00,SK,5,AGG,16
2016-03-20 00:00:00,SK,19,AGG,22
2016-03-20 00:00:00,HellRaisers,4,dignitas,16
2016-03-20 00:00:00,HellRaisers,5,dignitas,16
2016-03-20 00:00:00,HellRaisers,16,dignitas,7
2016-03-20 00:00:00,Ancient,16,FlipSid3,10
2016-03-20 00:00:00,FlipSid3,4,Ancient,16
2016-03-20 00:00:00,CPH Wolves,19,G2,16
2016-03-20 00:00:00,G2,13,CPH Wolves,16
2016-03-20 00:00:00,CPH Wolves,6,G2,16
2016-03-20 00:00:00,Epsilon,11,SK,16
2016-03-20 00:00:00,Epsilon,16,SK,12
2016-03-20 00:00:00,Epsilon,11,SK,16
2016-03-20 00:00:00,Aperture,2,Bravado,16
2016-03-20 00:00:00,Bravado,19,Aperture,17
2016-03-20 00:00:00,Space Soldiers,11,AGG,16
2016-03-20 00:00:00,AGG,16,Space Soldiers,8
2016-03-20 00:00:00,dignitas,16,NewSkill Infinity,3
2016-03-20 00:00:00,dignitas,19,NewSkill Infinity,15
2016-03-20 00:00:00,ENCE,10,Ancient,16
2016-03-20 00:00:00,ENCE,11,Ancient,16
2016-03-20 00:00:00,FlipSid3,16,WE GOT GAME,4
2016-03-20 00:00:00,WE GOT GAME,8,FlipSid3,16
2016-03-20 00:00:00,CPH Wolves,16,PENTA,10
2016-03-20 00:00:00,PENTA,6,CPH Wolves,16
2016-03-20 00:00:00,HellRaisers,16,Gambit,5
2016-03-20 00:00:00,HellRaisers,16,Gambit,5
2016-03-20 00:00:00,Fluffy Gangsters,2,G2,16
2016-03-20 00:00:00,G2,16,Fluffy Gangsters,13
2016-03-20 00:00:00,FTW.PRO,15,Imp?rio Multim?dia,19
2016-03-20 00:00:00,FTW.PRO,10,Imp?rio Multim?dia,16
2016-03-20 00:00:00,Splyce,11,Selfless,16
2016-03-20 00:00:00,Splyce,5,Selfless,16
2016-03-20 00:00:00,Liquid,16,TSM,7
2016-03-20 00:00:00,TSM,16,Liquid,19
2016-03-20 00:00:00,CLG,12,Luminosity,16
